category,date,total_hits,total_visits,total_page_views,total_first_visits,total_time_on_site,avg_time_on_site,total_transactions,total_revenue,avg_revenue,medium_none,medium_not_set,medium_affiliate,medium_cpc,medium_cpm,medium_organic,medium_referral,action_Check_out,action_Click_through_of_product_lists,action_Completed_purchase,action_Product_detail_views
Women's,2016-08-12,12218.333333333334,127.33333333333333,8142.333333333333,52.333333333333336,172056.0,1176.6035372035371,38.0,4723993333.333333,148940579.71014494,289,0,0,0,6,75,12,0,212,0,170
Women's,2016-08-13,2953.6666666666665,41.666666666666664,1998.3333333333333,25.666666666666668,58249.333333333336,1265.8542735042736,13.333333333333334,2283853333.3333335,263921333.33333334,63,0,0,0,0,60,2,0,66,0,59
Women's,2016-08-14,9328.0,58.0,5396.333333333333,39.0,106886.66666666667,1866.4231699939508,18.0,2373696666.6666665,100940850.57471263,45,0,0,6,2,70,51,0,97,0,77
Women's,2016-08-15,6786.0,113.0,4640.666666666667,30.666666666666668,134808.0,1171.8284243295018,11.666666666666666,904280000.0,35381010.1010101,237,0,0,0,0,65,37,0,188,0,151
Women's,2016-08-16,8996.0,101.66666666666667,6011.0,57.0,119978.33333333333,943.074612580633,16.0,1554953333.3333333,66081682.539682545,231,0,0,8,0,59,7,0,163,0,142
Women's,2016-08-17,4520.666666666667,100.33333333333333,3050.6666666666665,49.333333333333336,88553.0,946.4243375222277,18.333333333333332,2984656666.6666665,137847476.19047618,208,0,0,12,4,71,6,0,163,0,138
Women's,2016-08-18,3707.0,77.66666666666667,2498.0,38.666666666666664,71889.0,883.0312696417346,18.333333333333332,3381453333.3333335,207886666.66666666,176,0,0,16,0,38,3,0,130,0,103
Women's,2016-08-19,3464.6666666666665,65.66666666666667,2407.0,36.0,80201.0,1310.8114336246356,36.0,2302626666.6666665,70889809.52380952,150,0,0,0,0,47,0,0,108,0,89
Women's,2016-08-20,2476.6666666666665,47.666666666666664,1804.3333333333333,39.0,66257.0,1461.6176409546872,18.666666666666668,1632773333.3333333,62786936.27450981,93,0,0,2,0,48,0,0,77,0,66
Women's,2016-08-21,1687.6666666666667,47.0,1203.3333333333333,15.0,31655.0,674.9297491039426,8.333333333333334,904826666.6666666,73771410.25641026,58,0,0,2,0,81,0,0,79,0,62
Women's,2016-08-22,2681.3333333333335,58.0,1887.3333333333333,29.0,98126.66666666667,1945.3585891321188,22.666666666666668,6002760000.0,310138698.7522282,118,0,0,13,0,43,0,0,95,0,79
Women's,2016-08-23,4512.333333333333,73.33333333333333,2959.3333333333335,35.0,113081.33333333333,1556.1526397992402,19.333333333333332,6114076666.666667,239975888.88888887,131,0,0,12,2,71,4,0,118,0,102
Women's,2016-08-24,25763.333333333332,130.33333333333334,16877.666666666668,37.333333333333336,430895.3333333333,2757.7517745767686,26.666666666666668,4015576666.6666665,93445333.33333333,103,0,0,8,11,266,3,0,210,0,181
Women's,2016-08-25,6490.666666666667,112.33333333333333,4478.333333333333,51.0,135666.0,1238.0753847418664,42.666666666666664,4673466666.666667,112788977.77777778,201,0,0,12,0,112,12,0,185,0,152
Women's,2016-08-26,2508.6666666666665,63.333333333333336,1522.0,38.0,43484.0,650.9180469289164,10.333333333333334,617050000.0,36796400.0,120,0,0,0,2,66,2,0,99,0,91
Women's,2016-08-27,2915.0,60.0,1906.6666666666667,25.0,94384.0,1282.4701631997295,8.666666666666666,708210000.0,110571190.47619049,92,0,0,14,0,66,8,0,98,0,82
Women's,2016-08-28,1879.3333333333333,39.666666666666664,1304.6666666666667,18.0,30620.666666666668,754.6880360839988,11.333333333333334,1092696666.6666667,59967142.85714286,80,0,0,14,0,25,0,0,62,0,57
Women's,2016-08-29,4828.333333333333,69.33333333333333,3187.6666666666665,19.666666666666668,78634.0,1162.8261270054415,18.333333333333332,2191826666.6666665,149088830.4093567,116,0,0,3,0,23,66,0,118,0,90
Women's,2016-08-30,4341.0,80.66666666666667,3003.6666666666665,29.0,97013.66666666667,1221.9048749604306,12.666666666666666,2213806666.6666665,184744722.22222224,189,0,0,0,3,40,10,0,132,0,110
Women's,2016-08-31,3166.3333333333335,68.0,2171.0,31.0,65703.0,973.8337261082949,11.333333333333334,1874090000.0,151867320.2614379,135,0,0,4,0,60,5,0,109,0,95
Women's,2016-09-01,5719.333333333333,69.33333333333333,3846.6666666666665,46.666666666666664,122433.66666666667,1728.8347738174668,22.333333333333332,5516420000.0,269253279.93897784,166,0,0,4,0,32,6,0,114,0,94
Women's,2016-09-02,1276.3333333333333,40.666666666666664,883.0,19.666666666666668,21818.0,635.1571355180619,2.6666666666666665,69006666.66666667,17251666.666666668,95,0,0,6,3,16,2,0,66,0,56
Women's,2016-09-03,766.0,18.0,504.6666666666667,11.666666666666666,13806.666666666666,678.8604890604892,2.6666666666666665,217740000.0,54543333.333333336,23,0,0,0,0,29,2,0,30,0,24
Women's,2016-09-04,450.0,10.333333333333334,322.3333333333333,3.6666666666666665,5180.666666666667,538.1555555555556,2.6666666666666665,636280000.0,159070000.0,10,0,0,13,0,8,0,0,17,0,14
Women's,2016-09-05,1019.6666666666666,25.666666666666668,711.3333333333334,7.333333333333333,16261.666666666666,543.3469565217391,7.0,782900000.0,58941929.824561395,28,0,0,8,0,14,27,0,44,0,33
Women's,2016-09-06,4323.666666666667,54.333333333333336,2950.3333333333335,20.0,56405.0,876.1147613960114,9.0,660016666.6666666,48474777.77777777,61,0,0,8,4,58,32,0,91,0,72
Women's,2016-09-07,2067.0,54.666666666666664,1435.3333333333333,36.333333333333336,36157.666666666664,709.3892277898814,7.333333333333333,615486666.6666666,77256111.11111112,116,0,0,4,0,44,0,0,98,0,66
Women's,2016-09-08,2881.6666666666665,63.666666666666664,2060.3333333333335,34.0,45978.0,721.8977710742416,3.3333333333333335,537946666.6666666,98088333.33333333,81,0,0,13,4,93,0,0,102,0,89
Women's,2016-09-09,1740.3333333333333,49.0,1241.3333333333333,25.0,40160.0,767.0852102637206,5.333333333333333,386746666.6666667,48343333.333333336,71,0,0,14,6,42,14,0,82,0,65
Women's,2016-09-10,1131.3333333333333,27.333333333333332,777.6666666666666,7.333333333333333,25095.0,1139.1344771241831,2.6666666666666665,207253333.33333334,51813333.333333336,22,0,0,3,0,46,11,0,43,0,39
Women's,2016-09-11,3649.0,49.0,2378.0,13.333333333333334,54983.666666666664,846.2502532928065,2.0,104926666.66666667,17487777.77777778,32,0,0,0,0,44,71,0,88,0,59
Women's,2016-09-12,1125.6666666666667,38.333333333333336,758.6666666666666,18.333333333333332,28126.0,875.4265512265514,6.666666666666667,2971313333.3333335,273779583.3333333,53,0,9,0,0,25,28,0,60,0,55
Women's,2016-09-13,1160.6666666666667,38.333333333333336,822.0,13.0,25673.666666666668,623.1589432556451,6.333333333333333,1037506666.6666666,54605614.03508773,82,0,0,2,0,29,2,0,64,0,51
Women's,2016-09-14,11964.0,117.66666666666667,7714.333333333333,50.0,208011.0,2011.7127410741869,44.666666666666664,6167483333.333333,100615882.6610791,112,0,0,66,0,170,5,0,196,0,157
Women's,2016-09-15,1584.25,53.0,1120.0,31.0,44390.25,730.943345856102,5.25,787550000.0,74661590.9090909,90,0,0,8,10,98,6,0,116,0,96
Women's,2016-09-16,3500.25,67.75,2297.75,25.25,64808.25,1259.227074001103,15.5,82575175000.0,5911515000.0,175,0,0,2,0,89,5,0,153,0,118
Women's,2016-09-17,258.25,13.25,189.75,6.75,5495.0,465.16829004329,0.0,0.0,0.0,20,0,0,7,0,26,0,0,28,0,25
Women's,2016-09-18,1328.25,27.0,914.5,14.75,41485.75,1355.8967659324803,4.75,614980000.0,103198409.0909091,79,0,0,0,0,29,0,0,58,0,50
Women's,2016-09-19,5010.0,68.25,3022.0,28.25,186057.75,2077.584693545382,2.5,122480000.0,23477500.0,121,0,0,0,0,134,18,0,149,0,124
Women's,2016-09-20,6445.75,90.5,3850.75,36.0,300650.25,2064.3276149132425,10.25,1291885000.0,75653811.18881118,123,0,2,35,0,189,13,0,193,0,169
Women's,2016-09-21,29804.5,91.25,18046.25,19.25,143465.0,1371.4506556354831,10.5,1308740000.0,51870882.35294118,310,0,0,12,0,43,0,0,227,0,138
Women's,2016-09-22,1526.0,39.5,1065.5,24.5,28367.75,688.9534289345711,8.0,866825000.0,113811590.9090909,72,0,0,0,4,50,32,0,89,0,69
Women's,2016-09-23,2118.25,45.0,1436.0,29.5,69073.25,1406.4642676767676,2.5,217540000.0,21754000.0,164,0,12,0,0,0,4,0,102,0,78
Women's,2016-09-24,1021.75,28.0,738.75,13.5,22785.75,707.9008274231678,10.0,698482500.0,30882296.23824452,108,0,0,0,0,0,4,0,66,0,46
Women's,2016-09-25,1172.0,22.5,828.0,8.25,20107.25,1029.6006902761105,5.25,174490000.0,8309047.619047619,90,0,0,0,0,0,0,0,53,0,37
Women's,2016-09-26,1811.25,45.5,1266.0,16.25,40827.75,922.9008668414917,6.75,1019800000.0,151961969.6969697,111,0,0,10,0,43,18,0,101,0,81
Women's,2016-09-27,1079.5,40.25,764.75,20.5,36221.0,1001.4826468344776,1.5,29175000.0,11190000.0,156,0,0,0,2,0,3,0,88,0,73
Women's,2016-09-28,2451.75,60.75,1695.25,23.75,58138.0,916.5781256807494,16.5,5207930000.0,249676675.8241758,228,0,0,0,0,0,15,0,141,0,102
Women's,2016-09-29,861.5,29.0,632.75,14.75,14724.75,784.234607014849,2.5,1148295000.0,154785000.0,106,0,0,0,0,0,10,0,62,0,54
Women's,2016-09-30,1199.0,31.5,853.75,26.25,20574.5,727.7864119433199,5.5,1058475000.0,157599090.9090909,124,0,0,0,0,0,2,0,67,0,59
Women's,2016-10-01,325.3333333333333,15.333333333333334,260.0,8.0,10150.333333333334,843.2032288698955,2.0,27180000.0,4530000.0,14,0,0,10,0,16,6,0,24,0,22
Women's,2016-10-02,507.75,17.0,372.0,11.75,7768.0,455.37539173789173,1.0,93160000.0,46580000.0,28,0,0,9,0,31,0,0,37,0,31
Women's,2016-10-03,2147.0,42.25,1366.5,22.0,49763.5,1179.6193535909756,25.25,1030892500.0,31239166.666666664,158,0,0,0,0,0,11,0,93,0,76
Women's,2016-10-04,1687.5,35.5,1209.5,16.25,34898.0,1172.945767458348,5.25,347622500.0,62978333.333333336,140,0,0,0,2,0,0,0,83,0,59
Women's,2016-10-05,1356.75,41.25,958.0,19.25,24238.25,483.8988842679859,6.75,1420405000.0,112668095.23809524,165,0,0,0,0,0,0,0,93,0,72
Women's,2016-10-06,1015.75,32.25,714.25,19.25,19891.5,576.3511904761906,4.0,834270000.0,139629375.0,129,0,0,0,0,0,0,0,73,0,56
Women's,2016-10-07,1834.25,36.0,1342.25,22.5,47631.5,1108.44921875,8.0,1294035000.0,132849214.28571428,83,0,0,9,0,46,6,0,81,0,63
Women's,2016-10-08,1422.75,27.25,1047.25,19.5,28614.75,969.7227812628548,0.0,0.0,0.0,106,0,0,0,0,0,3,0,64,0,45
Women's,2016-10-09,801.5,28.25,556.5,10.0,25692.75,879.1646396396396,8.75,464137500.0,73146884.61538461,113,0,0,0,0,0,0,0,61,0,52
Women's,2016-10-10,1824.0,39.0,1311.25,22.5,40009.75,907.6558270676692,7.25,349347500.0,74482300.0,150,0,0,0,4,0,2,0,82,0,74
Women's,2016-10-11,1041.75,39.75,753.5,26.0,29391.25,785.1216104497355,6.0,361045000.0,67947500.0,98,0,0,4,12,43,2,0,86,0,73
Women's,2016-10-12,1761.75,54.25,1242.0,34.0,55037.5,970.0973428326809,1.5,119355000.0,59677500.0,207,0,0,0,0,0,10,0,119,0,98
Women's,2016-10-13,1252.5,33.0,865.5,14.75,28235.75,797.8555866842453,1.5,94455000.0,15742500.0,44,0,0,11,0,75,2,0,74,0,58
Women's,2016-10-14,1681.0,44.75,1082.0,24.5,24734.0,498.72499688628716,0.5,8495000.0,4247500.0,145,0,0,0,0,0,34,0,95,0,84
Women's,2016-10-15,467.75,12.5,318.75,2.5,7570.0,1277.384375,6.25,214437500.0,26213750.0,50,0,0,0,0,0,0,0,27,0,23
Women's,2016-10-16,381.6666666666667,16.333333333333332,265.0,10.333333333333334,11201.333333333334,674.3157894736843,1.6666666666666667,58633333.333333336,11726666.666666666,18,0,0,14,0,14,3,0,28,0,21
Women's,2016-10-17,1086.5,28.75,791.25,11.75,22904.75,743.082086894587,5.75,687360000.0,71882857.14285713,113,0,0,0,2,0,0,0,65,0,50
Women's,2016-10-18,1713.5,30.75,1177.5,15.25,38717.25,1126.365747118598,4.0,656620000.0,98352500.0,38,0,0,3,0,82,0,0,69,0,54
Women's,2016-10-19,979.5,24.5,639.75,6.5,30958.75,1032.543306010929,2.0,446280000.0,90855000.0,98,0,0,0,0,0,0,0,58,0,40
Women's,2016-10-20,865.25,19.5,638.25,13.0,25257.5,1318.6326704545454,7.75,507982500.0,41856902.777777776,23,0,0,12,0,38,5,0,44,0,34
Women's,2016-10-21,406.25,18.75,288.0,12.25,10002.75,626.9965909090909,0.5,19575000.0,9787500.0,72,0,0,0,0,0,3,0,43,0,32
Women's,2016-10-22,349.75,13.0,258.75,10.0,7126.75,550.9244505494505,0.5,125570000.0,62785000.0,50,0,0,0,0,0,2,0,28,0,24
Women's,2016-10-23,487.75,14.0,360.25,7.75,13162.5,641.2704899267399,4.25,180905000.0,37111964.28571428,56,0,0,0,0,0,0,0,32,0,24
Women's,2016-10-24,888.25,28.5,625.75,11.75,16984.25,607.4626101946408,2.25,112932500.0,26034500.0,94,0,0,0,0,0,20,0,64,0,50
Women's,2016-10-25,556.75,23.25,384.75,19.25,10398.5,543.4974489795918,2.25,177270000.0,28893928.57142857,89,0,0,0,4,0,0,0,50,0,43
Women's,2016-10-26,740.75,27.0,524.75,25.5,12315.75,369.8762973137973,3.75,894517500.0,59634500.0,106,0,0,0,0,0,2,0,63,0,45
Women's,2016-10-27,1472.75,44.25,1041.5,18.25,30837.75,704.222389097483,3.25,361050000.0,138300000.0,90,0,0,16,6,63,2,0,98,0,79
Women's,2016-10-28,365.25,13.5,251.0,10.5,8332.0,539.7166666666667,3.25,169537500.0,28660125.0,48,0,0,0,0,0,6,0,32,0,22
Women's,2016-10-29,980.75,21.0,658.25,10.75,21605.0,624.0650921658987,0.5,77455000.0,38727500.0,84,0,0,0,0,0,0,0,44,0,40
Women's,2016-10-30,918.0,26.666666666666668,635.6666666666666,13.333333333333334,18675.333333333332,642.1250628456512,5.333333333333333,246226666.66666666,15389166.666666664,42,0,0,3,0,35,0,0,43,0,37
Women's,2016-10-31,572.5,13.5,414.5,9.0,10714.0,725.8333333333333,1.0,104775000.0,52387500.0,32,0,0,0,0,22,0,0,28,0,26
Women's,2016-11-01,1013.5,23.75,697.25,9.75,17759.5,822.848536036036,5.0,564430000.0,60364583.333333336,93,0,0,0,2,0,0,0,48,0,47
Women's,2016-11-02,1147.0,25.0,869.0,13.75,26101.0,980.2753028959811,8.25,1176170000.0,72107777.77777778,100,0,0,0,0,0,0,0,54,0,46
Women's,2016-11-03,783.25,19.75,564.25,10.25,12565.0,753.3138278388278,9.0,2037370000.0,273862500.0,79,0,0,0,0,0,0,0,43,0,36
Women's,2016-11-04,219.0,10.75,170.5,5.25,6485.25,728.1324404761904,3.25,207757500.0,22644545.454545453,43,0,0,0,0,0,0,0,23,0,20
Women's,2016-11-05,757.6666666666666,23.0,550.0,8.0,25315.666666666668,920.3518518518518,9.666666666666666,751340000.0,49635259.74025974,63,0,0,0,0,0,6,0,39,0,30
Women's,2016-11-06,530.6666666666666,23.666666666666668,399.3333333333333,10.666666666666666,9472.0,399.77475845410623,1.3333333333333333,77533333.33333333,19383333.333333332,71,0,0,0,0,0,0,0,37,0,34
Women's,2016-11-07,1497.75,27.75,1065.0,10.75,25417.0,1052.3410256410257,1.0,75110000.0,18777500.0,102,0,0,0,4,0,5,0,62,0,49
Women's,2016-11-08,839.3333333333334,28.0,604.3333333333334,18.0,18512.0,623.8900284900286,6.666666666666667,740240000.0,77832777.77777778,82,0,0,0,2,0,0,0,47,0,37
Women's,2016-11-09,542.75,24.5,404.25,8.25,15167.25,438.582803627426,0.5,35970000.0,17985000.0,98,0,0,0,0,0,0,0,52,0,46
Women's,2016-11-10,1368.0,34.5,969.25,15.75,33896.0,772.8414953102454,5.5,621950000.0,77725520.83333334,138,0,0,0,0,0,0,0,73,0,65
Women's,2016-11-11,1839.6666666666667,43.666666666666664,1268.0,20.666666666666668,44869.0,1029.938787878788,1.3333333333333333,180200000.0,90100000.0,131,0,0,0,0,0,0,0,69,0,62
Women's,2016-11-12,489.0,11.0,347.0,2.0,14005.0,1217.3333333333333,5.0,299950000.0,29995000.0,18,0,0,0,0,0,4,0,13,0,9
Women's,2016-11-13,208.33333333333334,8.333333333333334,153.33333333333334,7.666666666666667,5931.333333333333,697.802380952381,0.6666666666666666,35146666.666666664,17573333.333333332,20,0,0,0,0,0,5,0,13,0,12
Women's,2016-11-14,2614.25,39.75,1890.75,11.0,85979.25,1807.7646563342319,5.5,643500000.0,97063500.0,148,0,0,0,11,0,0,0,90,0,69
Women's,2016-11-15,1464.5,28.0,1083.25,17.0,31016.0,1027.90625,5.0,379345000.0,58860000.0,112,0,0,0,0,0,0,0,60,0,52
Women's,2016-11-16,819.75,22.5,611.0,10.0,17301.5,808.8684348739496,7.75,1153130000.0,235358000.0,90,0,0,0,0,0,0,0,49,0,41
Women's,2016-11-17,1524.25,42.25,1102.0,18.5,40793.25,926.0460911637382,7.5,520600000.0,63193833.33333333,169,0,0,0,0,0,0,0,95,0,74
Women's,2016-11-18,641.75,22.5,473.5,11.5,20283.25,721.5027322404371,6.25,1655792500.0,168811785.7142857,80,0,0,0,0,0,10,0,50,0,40
Women's,2016-11-19,374.75,13.5,274.25,12.5,5987.75,362.96875,0.0,0.0,0.0,23,0,0,0,0,31,0,0,31,0,23
Women's,2016-11-20,482.0,15.25,349.25,5.75,10972.75,817.2949055775142,0.0,0.0,0.0,55,0,0,0,0,0,6,0,36,0,25
Women's,2016-11-21,1591.5,25.5,1107.75,9.25,33270.75,1251.9616554054055,10.0,624660000.0,64000625.0,102,0,0,0,0,0,0,0,56,0,46
Women's,2016-11-22,841.0,22.5,634.0,10.25,18346.5,810.0903656126482,4.0,559887500.0,109440416.66666666,77,0,0,0,0,0,13,0,49,0,41
Women's,2016-11-23,744.5,26.75,506.0,14.25,17084.75,600.372123317412,4.0,173620000.0,24951875.0,93,0,0,0,6,4,4,0,58,0,49
Women's,2016-11-24,547.0,18.25,396.5,12.75,11797.25,814.2193693693694,2.5,252335000.0,42790000.0,73,0,0,0,0,0,0,0,37,0,36
Women's,2016-11-25,1104.0,22.5,684.25,14.0,21737.25,840.0333440573582,5.0,1045380000.0,213720535.7142857,90,0,0,0,0,0,0,0,47,0,43
Women's,2016-11-26,418.3333333333333,13.0,325.0,6.0,15613.666666666666,1045.1220238095239,5.0,301750000.0,58110000.0,39,0,0,0,0,0,0,0,22,0,17
Women's,2016-11-27,552.0,11.5,372.5,1.0,14448.0,1098.278409090909,0.0,0.0,0.0,46,0,0,0,0,0,0,0,24,0,22
Women's,2016-11-28,1645.0,46.25,1211.0,28.0,48239.5,1144.8311930278394,13.5,1984930000.0,105535952.08845209,183,0,0,0,0,0,2,0,105,0,80
Women's,2016-11-29,1594.25,45.25,1155.0,23.25,39171.25,971.6503623188406,14.75,1875320000.0,101138272.4584399,168,0,0,0,13,0,0,0,105,0,76
Women's,2016-11-30,959.75,29.0,672.25,12.5,22277.75,704.0579878454878,4.25,282957500.0,40715576.92307693,114,0,0,0,2,0,0,0,62,0,54
Women's,2016-12-01,1857.0,34.5,1322.75,9.75,66532.5,2058.6385947550716,8.75,1157985000.0,98736428.57142857,138,0,0,0,0,0,0,0,76,0,62
Women's,2016-12-02,1711.25,38.5,1280.25,22.0,39807.0,1409.0974872655565,8.0,694222500.0,51702713.90374331,154,0,0,0,0,0,0,0,85,0,69
Women's,2016-12-03,381.6666666666667,13.666666666666666,285.6666666666667,9.333333333333334,7805.666666666667,614.2682539682539,2.0,57693333.333333336,21218333.333333332,35,0,0,0,2,0,4,0,21,0,20
Women's,2016-12-04,1028.5,33.0,733.5,9.25,27122.0,718.79015625,6.5,419705000.0,31940476.190476194,130,0,0,0,0,0,2,0,74,0,58
Women's,2016-12-05,1809.25,49.5,1334.5,25.25,64583.5,939.1971182989571,9.5,1628712500.0,154675245.79831934,198,0,0,0,0,0,0,0,110,0,88
Women's,2016-12-06,2602.25,51.5,1761.25,21.25,59678.75,1376.4642857142858,4.75,1528020000.0,243662125.0,184,0,0,0,5,0,17,0,112,0,94
Women's,2016-12-07,1168.6666666666667,36.0,832.3333333333334,15.666666666666666,30197.333333333332,997.0899470899471,7.666666666666667,5130173333.333333,412141568.62745094,108,0,0,0,0,0,0,0,59,0,49
Women's,2016-12-08,1942.75,46.25,1430.0,23.0,43529.5,1079.5986111111113,19.0,1767010000.0,90746480.95238096,166,0,0,0,0,0,19,0,98,0,87
Women's,2016-12-09,1419.5,30.75,1105.75,15.5,27957.25,908.8703839764886,9.75,871292500.0,115332926.13636364,123,0,0,0,0,0,0,0,66,0,57
Women's,2016-12-10,852.75,23.75,580.25,8.25,20391.5,935.8141025641025,3.0,347655000.0,79467500.0,88,0,0,0,7,0,0,0,49,0,46
Women's,2016-12-11,951.0,20.75,703.25,11.0,22047.25,1110.4739177489178,12.0,467435000.0,102133375.0,80,0,0,0,0,0,3,0,45,0,38
Women's,2016-12-12,1986.25,40.25,1497.75,17.5,59044.75,2190.707142857143,18.25,2882262500.0,150108251.46198833,147,0,0,0,0,0,14,0,84,0,77
Women's,2016-12-13,2686.75,62.25,1948.5,24.25,83584.0,1235.9452779104954,26.5,6090170000.0,632572762.6811595,239,0,0,0,0,0,10,0,136,0,113
Women's,2016-12-14,1991.75,49.75,1429.25,25.25,61294.0,1369.3640440550078,17.75,1311467500.0,59931104.33604336,199,0,0,0,0,0,0,0,111,0,88
Women's,2016-12-15,2208.75,40.25,1604.75,15.5,56841.75,1385.378267973856,9.0,11301192500.0,869322500.0,157,0,0,0,2,0,2,0,86,0,75
Women's,2016-12-16,1617.25,49.0,1135.5,16.0,44454.0,885.8946844554735,7.25,847887500.0,68621948.05194806,188,0,0,0,6,0,2,0,103,0,93
Women's,2016-12-17,1466.0,32.5,1086.5,21.5,42759.0,999.39805408948,4.25,145980000.0,28098833.333333332,130,0,0,0,0,0,0,0,74,0,56
Women's,2016-12-18,1357.0,33.5,982.5,11.5,28070.0,962.2942115251899,16.0,1438925000.0,93415644.84126985,134,0,0,0,0,0,0,0,76,0,58
Women's,2016-12-19,1727.3333333333333,49.666666666666664,1252.6666666666667,22.0,67692.33333333333,1444.6895589619471,18.0,1619250000.0,111960766.28352492,141,0,0,0,6,2,0,0,79,0,70
Women's,2016-12-20,1157.5,37.0,885.75,15.25,35415.75,1042.5904910543438,13.25,2206577500.0,158946341.34615386,127,0,0,0,19,0,2,0,85,0,63
Women's,2016-12-21,1421.75,38.0,1014.0,17.5,30799.0,726.6223938223939,11.0,756645000.0,84702234.84848484,152,0,0,0,0,0,0,0,82,0,70
Women's,2016-12-22,1111.5,17.5,784.0,5.0,19641.25,1212.0321428571428,2.5,255890000.0,68070000.0,66,0,0,0,4,0,0,0,39,0,31
Women's,2016-12-23,1265.75,22.25,885.5,8.75,26038.75,1272.2767857142858,7.5,3020937500.0,238737750.0,56,0,0,0,0,33,0,0,51,0,38
Women's,2016-12-24,387.0,11.666666666666666,281.3333333333333,4.0,6103.333333333333,448.15238095238095,1.3333333333333333,74653333.33333333,18663333.333333332,24,0,0,0,0,11,0,0,19,0,16
Women's,2016-12-25,644.0,20.25,480.0,9.0,16559.0,749.5958646616541,5.75,527922500.0,73062500.0,42,0,0,3,0,36,0,0,44,0,37
Women's,2016-12-26,498.0,15.0,373.25,4.25,11344.75,802.7007936507937,5.0,431830000.0,38150714.28571428,36,0,0,13,0,11,0,0,32,0,28
Women's,2016-12-27,1006.5,23.75,713.5,9.0,28113.0,1243.524705882353,4.0,225015000.0,49930000.0,95,0,0,0,0,0,0,0,52,0,43
Women's,2016-12-28,1262.25,32.75,890.75,18.25,25047.75,799.4052452137425,9.5,3187760000.0,145604615.38461536,52,0,0,16,0,63,0,0,72,0,59
Women's,2016-12-29,2453.75,26.5,1645.0,16.0,30648.0,719.8799019607842,1.25,21975000.0,4395000.0,106,0,0,0,0,0,0,0,60,0,46
Women's,2016-12-30,284.0,8.0,219.33333333333334,6.666666666666667,9223.0,1008.4034188034188,0.6666666666666666,14653333.333333334,7326666.666666667,9,0,0,0,4,0,11,0,14,0,10
Women's,2016-12-31,616.0,16.75,447.25,7.75,17128.5,1212.5592105263158,3.75,764682500.0,171432500.0,58,0,0,0,3,0,6,0,38,0,29
Women's,2017-01-01,1533.0,28.0,1118.0,10.5,45272.0,1640.505208333333,20.0,1307470000.0,66652608.69565217,40,0,0,0,6,10,0,0,29,0,27
Women's,2017-01-02,213.75,7.75,161.0,3.75,6459.75,546.4772727272727,0.5,13985000.0,6992500.0,31,0,0,0,0,0,0,0,18,0,13
Women's,2017-01-03,889.75,24.0,627.0,17.75,14441.25,479.15753968253966,4.0,729645000.0,86866428.57142857,87,0,0,0,7,0,2,0,55,0,41
Women's,2017-01-04,1042.5,33.5,783.75,21.5,24946.25,722.7141818796484,2.5,261550000.0,74785000.0,114,0,0,0,0,20,0,0,71,0,63
Women's,2017-01-05,247.5,12.75,183.5,9.0,6203.75,392.2848932676519,1.0,717570000.0,179392500.0,49,0,0,0,2,0,0,0,27,0,24
Women's,2017-01-06,457.25,12.0,343.0,4.0,10296.75,799.5149553571429,2.0,295580000.0,73895000.0,32,0,0,0,8,0,8,0,26,0,22
Women's,2017-01-07,597.0,14.25,435.75,12.5,22774.25,1522.5,1.5,80365000.0,25690000.0,55,0,0,0,2,0,0,0,31,0,26
Women's,2017-01-08,211.66666666666666,5.666666666666667,142.0,1.0,5071.0,809.0,1.3333333333333333,745133333.3333334,372566666.6666667,6,0,0,0,0,11,0,0,9,0,8
Women's,2017-01-09,542.75,15.25,399.0,3.75,15531.5,973.9151691331924,9.75,1561325000.0,357981842.1052632,46,0,0,0,0,13,2,0,34,0,27
Women's,2017-01-10,427.5,15.5,303.25,8.25,7151.25,441.3345588235295,0.5,14390000.0,7195000.0,62,0,0,0,0,0,0,0,36,0,26
Women's,2017-01-11,359.3333333333333,12.333333333333334,265.6666666666667,3.6666666666666665,10213.0,786.0830409356726,4.666666666666667,214340000.0,95443333.33333333,34,0,0,0,3,0,0,0,22,0,15
Women's,2017-01-12,1047.0,24.0,773.0,14.75,22537.25,835.5534090909091,5.75,942352500.0,111109500.0,94,0,0,0,0,0,2,0,55,0,41
Women's,2017-01-13,296.25,13.25,222.25,5.75,6348.25,436.75454545454545,0.75,125977500.0,41992500.0,48,0,0,0,0,3,2,0,29,0,24
Women's,2017-01-14,446.0,11.666666666666666,327.6666666666667,7.0,7470.0,437.81333333333333,0.6666666666666666,129953333.33333333,64976666.666666664,31,0,0,0,2,0,2,0,20,0,15
Women's,2017-01-15,51.666666666666664,3.0,40.0,1.3333333333333333,3171.6666666666665,821.1666666666666,0.0,0.0,0.0,6,0,0,0,0,0,3,0,5,0,4
Women's,2017-01-16,762.3333333333334,18.333333333333332,561.0,4.0,15882.333333333334,896.409477800782,7.333333333333333,2660346666.6666665,201094583.33333334,55,0,0,0,0,0,0,0,29,0,26
Women's,2017-01-17,246.75,11.5,157.5,6.0,5617.5,451.0001803751804,1.25,47565000.0,19587500.0,46,0,0,0,0,0,0,0,24,0,22
Women's,2017-01-18,1186.25,29.0,834.25,14.75,33394.0,1310.5474022942508,7.5,467965000.0,37743437.5,69,0,0,10,4,27,6,0,64,0,52
